date,value
2022-01-01 10:20:00,6.535055000000002
2022-01-01 10:40:00,6.320165000000001
2022-01-01 11:00:00,6.196515
2022-01-01 11:20:00,6.609375
2022-01-01 11:40:00,6.69738
2022-01-01 12:00:00,8.07847
2022-01-01 12:20:00,8.353130000000002
2022-01-01 12:40:00,8.454144999999999
2022-01-01 13:00:00,9.87681
2022-01-01 13:20:00,10.030245
2022-01-01 13:40:00,10.35198
2022-01-01 14:00:00,10.754450000000002
2022-01-01 14:20:00,10.951210000000001
2022-01-01 14:40:00,10.955085
2022-01-01 15:00:00,11.466469999999997
2022-01-01 15:20:00,11.505665000000002
2022-01-01 15:40:00,11.16611
2022-01-01 16:00:00,11.5582
2022-01-01 16:20:00,11.808285000000001
2022-01-01 16:40:00,11.25095
2022-01-01 17:00:00,11.698955000000002
2022-01-01 17:20:00,11.773375
2022-01-01 17:40:00,11.348734999999998
2022-01-01 18:00:00,11.209620000000001
2022-01-01 18:20:00,11.135199999999998
2022-01-01 18:40:00,10.37715
2022-01-01 19:00:00,10.284289999999999
2022-01-01 19:20:00,10.040405
2022-01-01 19:40:00,9.427175000000002
2022-01-01 20:00:00,9.075574999999997
2022-01-01 20:20:00,9.036359999999998
2022-01-01 20:40:00,8.200205263157894
2022-01-01 21:00:00,7.396535
2022-01-01 21:20:00,7.441439999999998
2022-01-01 21:40:00,7.29427
2022-01-01 22:00:00,6.23701
2022-01-01 22:20:00,6.28005
2022-01-01 22:40:00,5.378525000000001
2022-01-01 23:00:00,5.346589999999999
2022-01-01 23:20:00,5.208375
2022-01-01 23:40:00,4.697059999999999
2022-01-02 00:00:00,8.444440000000002
2022-01-02 00:20:00,6.014195
2022-01-02 00:40:00,6.919430000000001
2022-01-02 01:00:00,9.933855
2022-01-02 01:20:00,21.294575
2022-01-02 01:40:00,23.173655
2022-01-02 02:00:00,24.26641052631579
2022-01-02 02:20:00,23.23782
2022-01-02 02:40:00,22.128985
2022-01-02 03:00:00,21.221384210526317
2022-01-02 03:20:00,18.2728
2022-01-02 03:40:00,13.85239
2022-01-02 04:00:00,19.032535000000003
2022-01-02 04:20:00,26.368280000000006
2022-01-02 04:40:00,23.068545
2022-01-02 05:00:00,11.964085
2022-01-02 05:20:00,10.343200000000001
2022-01-02 05:40:00,9.53883
2022-01-02 06:00:00,9.912065000000002
2022-01-02 06:20:00,9.121694999999999
2022-01-02 06:40:00,9.60896
2022-01-02 07:00:00,8.356845000000002
2022-01-02 07:20:00,4.898214999999999
2022-01-02 07:40:00,4.9585799999999995
2022-01-02 08:00:00,5.805265
2022-01-02 08:20:00,6.449164999999999
2022-01-02 08:40:00,9.609194736842106
2022-01-02 09:00:00,12.910705000000002
2022-01-02 09:20:00,11.45036
2022-01-02 09:40:00,11.32737
2022-01-02 10:00:00,12.951768421052634
2022-01-02 10:20:00,13.139990000000001
2022-01-02 10:40:00,12.72539
2022-01-02 11:00:00,13.290244999999999
2022-01-02 11:20:00,13.99169
2022-01-02 11:40:00,14.244435000000001
2022-01-02 12:00:00,15.332175000000003
2022-01-02 12:20:00,16.181057894736842
2022-01-02 12:40:00,15.996559999999997
2022-01-02 13:00:00,16.968939999999996
2022-01-02 13:20:00,17.158075000000004
2022-01-02 13:40:00,17.014310000000002
2022-01-02 14:00:00,17.363435
2022-01-02 14:20:00,17.453795
2022-01-02 14:40:00,16.720124999999996
2022-01-02 15:00:00,17.307865
2022-01-02 15:20:00,17.218745000000002
2022-01-02 15:40:00,16.58856
2022-01-02 16:00:00,17.089965
2022-01-02 16:20:00,17.064355
2022-01-02 16:40:00,16.029919999999997
2022-01-02 17:00:00,16.366295
2022-01-02 17:20:00,16.003044999999997
2022-01-02 17:40:00,14.829529999999997
2022-01-02 18:00:00,14.9572
2022-01-02 18:20:00,14.49307
2022-01-02 18:40:00,13.397452631578949
2022-01-02 19:00:00,13.288345000000001
2022-01-02 19:20:00,13.203754999999997
2022-01-02 19:40:00,11.61046
2022-01-02 20:00:00,11.257290000000001
2022-01-02 20:20:00,11.223555000000001
2022-01-02 20:40:00,9.802005000000001
2022-01-02 21:00:00,8.940915
2022-01-02 21:20:00,8.904985
2022-01-02 21:40:00,7.721665
2022-01-02 22:00:00,6.082030000000001
2022-01-02 22:20:00,6.54389
2022-01-02 22:40:00,5.19371
