2021-12-28 04:04:15 23.0664
2021-12-28 04:02:53 22.9825
2021-12-28 04:02:19 22.8775
2021-12-28 04:01:11 22.6746
2021-12-28 03:59:45 22.738
2021-12-28 03:58:58 22.738
2021-12-28 03:57:56 22.7837
2021-12-28 03:56:46 22.6702
2021-12-28 03:55:58 22.6702
2021-12-28 03:54:57 22.7299
2021-12-28 03:53:46 22.7373
2021-12-28 03:53:12 22.7373
2021-12-28 03:52:13 22.7198
2021-12-28 03:50:48 22.5181
2021-12-28 03:50:13 22.5181
2021-12-28 03:49:00 22.5266
2021-12-28 03:47:45 22.3844
2021-12-28 03:47:00 22.3844
2021-12-28 03:45:57 22.4144
2021-12-28 03:44:53 22.336
2021-12-28 03:44:19 22.2312
2021-12-28 03:43:09 22.2114
2021-12-28 03:41:45 22.4064
2021-12-28 03:41:10 22.4064
2021-12-28 03:39:59 22.4908
2021-12-28 03:39:38 22.4596
2021-12-28 03:38:19 22.5202
2021-12-28 03:37:29 22.4494
2021-12-28 03:36:29 22.5869
2021-12-28 03:35:17 22.6053
2021-12-28 03:34:00 22.6396
2021-12-28 03:32:32 22.8333
2021-12-28 03:31:11 22.9448
2021-12-28 03:29:42 23.2199
2021-12-28 03:28:43 23.2233
2021-12-28 03:27:27 23.2354
2021-12-28 03:26:01 23.0052
2021-12-28 03:24:50 23.1522
2021-12-28 03:24:14 23.324
2021-12-28 03:23:02 23.5191
2021-12-28 03:21:51 23.6136
2021-12-28 03:21:19 23.4726
2021-12-28 03:20:12 23.6453
2021-12-28 03:18:55 23.6938
2021-12-28 03:18:22 23.7976
2021-12-28 03:17:14 24.0631
2021-12-28 03:15:46 24.4396
2021-12-28 03:14:12 24.3559
2021-12-28 03:13:33 24.1865
2021-12-28 03:12:40 24.0054
2021-12-28 03:11:17 24.0945
2021-12-28 03:09:58 24.022
2021-12-28 03:09:32 23.9346
2021-12-28 03:08:23 23.7786
2021-12-28 03:07:29 23.6281
2021-12-28 03:06:26 23.3876
2021-12-28 03:05:17 23.1595
2021-12-28 03:04:00 23.1003
2021-12-28 03:02:46 22.9478
2021-12-28 03:02:10 22.9478
2021-12-28 02:59:45 22.6659
2021-12-28 02:57:51 22.5989
2021-12-28 02:57:19 22.5139
2021-12-28 02:56:16 22.4982
2021-12-28 02:54:59 22.2734
2021-12-28 02:54:29 22.1505
2021-12-28 02:53:10 22.0906
2021-12-28 02:51:32 21.9388
2021-12-28 02:50:20 21.9568
2021-12-28 02:49:10 21.9239
2021-12-28 02:47:49 21.9048
2021-12-28 02:47:14 21.7489
2021-12-28 02:46:13 22.0893
2021-12-28 02:44:45 22.6277
2021-12-28 02:43:54 21.9459
2021-12-28 02:41:57 20.8521
2021-12-28 02:41:33 20.5689
2021-12-28 02:40:23 19.9515
2021-12-28 02:39:36 19.1575
2021-12-28 02:38:33 18.5708
2021-12-28 02:37:28 18.1967
2021-12-28 02:36:40 18.1967
2021-12-28 02:35:33 16.3626
2021-12-28 02:34:28 16.6274
2021-12-28 02:33:42 16.7411
2021-12-28 02:32:41 16.7411
2021-12-28 02:31:26 15.4064
2021-12-28 02:29:49 14.9123
2021-12-28 02:28:39 14.1014
2021-12-28 02:26:59 13.4973
2021-12-28 02:25:39 12.474
2021-12-28 02:23:53 11.9166
2021-12-28 02:22:22 11.2893
2021-12-28 02:20:53 11.3562
2021-12-28 02:20:19 11.1368
2021-12-28 02:18:58 10.8198
2021-12-28 02:16:45 10.1017
2021-12-28 02:15:59 9.7581
2021-12-28 02:14:59 9.4439
2021-12-28 02:13:46 9.0684
2021-12-28 02:13:00 8.9295
2021-12-28 02:11:01 8.4384
2021-12-28 02:10:26 8.4453
